"","Date","Hour","WindSpeed"
"881",2012-02-06,16,3.8
"882",2012-02-06,17,4.8
"883",2012-02-06,18,4
"884",2012-02-06,19,4.7
"885",2012-02-06,20,2.1
"886",2012-02-06,21,3.4
"887",2012-02-06,22,2.1
"888",2012-02-06,23,2.7
"889",2012-02-07,0,2.6
"890",2012-02-07,1,5
"891",2012-02-07,2,3.6
"892",2012-02-07,3,2.9
"893",2012-02-07,4,2.8
"894",2012-02-07,5,2.1
"895",2012-02-07,6,1.9
"896",2012-02-07,7,2.3
"897",2012-02-07,8,2.3
"898",2012-02-07,9,2.1
"899",2012-02-07,10,2.1
"900",2012-02-07,11,3.1
"901",2012-02-07,12,4.4
"902",2012-02-07,13,3
"903",2012-02-07,14,3.7
"904",2012-02-07,15,4.6
"905",2012-02-07,16,4.2
"906",2012-02-07,17,3.8
"907",2012-02-07,18,4.4
"908",2012-02-07,19,3.9
"909",2012-02-07,20,4.9
"910",2012-02-07,21,3.7
"911",2012-02-07,22,3.6
"912",2012-02-07,23,3.9
"913",2012-02-08,0,3.5
"914",2012-02-08,1,3.3
"915",2012-02-08,2,3.9
"916",2012-02-08,3,1.9
"917",2012-02-08,4,2.2
"918",2012-02-08,5,1.9
"919",2012-02-08,6,1.8
"920",2012-02-08,7,1.4
"921",2012-02-08,8,0.8
"922",2012-02-08,9,1.3
"923",2012-02-08,10,1
"924",2012-02-08,11,2.1
"925",2012-02-08,12,3.1
"926",2012-02-08,13,3
"927",2012-02-08,14,2.1
"928",2012-02-08,15,2.3
"929",2012-02-08,16,2.6
"930",2012-02-08,17,3.6
"931",2012-02-08,18,2.9
"932",2012-02-08,19,1.9
"933",2012-02-08,20,2.5
"934",2012-02-08,21,1.3
"935",2012-02-08,22,0.5
"936",2012-02-08,23,1.4
"937",2012-02-09,0,0.6
"938",2012-02-09,1,1.8
"939",2012-02-09,2,1.4
"940",2012-02-09,3,1.2
"941",2012-02-09,4,0.6
"942",2012-02-09,5,2
"943",2012-02-09,6,1
"944",2012-02-09,7,0.9
"945",2012-02-09,8,2
"946",2012-02-09,9,3.1
"947",2012-02-09,10,2.2
"948",2012-02-09,11,1.6
"949",2012-02-09,12,1.8
"950",2012-02-09,13,1.6
"951",2012-02-09,14,2.3
"952",2012-02-09,15,2.9
"953",2012-02-09,16,1.8
"954",2012-02-09,17,2.5
"955",2012-02-09,18,1.3
"956",2012-02-09,19,4.7
"957",2012-02-09,20,4.8
"958",2012-02-09,21,4.4
"959",2012-02-09,22,1.7
"960",2012-02-09,23,3
"961",2012-02-10,0,1.3
"962",2012-02-10,1,2.8
"963",2012-02-10,2,1.5
"964",2012-02-10,3,2.2
"965",2012-02-10,4,0.7
"966",2012-02-10,5,1.2
"967",2012-02-10,6,0.6
"968",2012-02-10,7,0.3
"969",2012-02-10,8,0.4
"970",2012-02-10,9,0.4
"971",2012-02-10,10,1
"972",2012-02-10,11,0.7
"973",2012-02-10,12,1.1
"974",2012-02-10,13,1.2
"975",2012-02-10,14,1.6
"976",2012-02-10,15,2.3
"977",2012-02-10,16,1.6
"978",2012-02-10,17,1.7
"979",2012-02-10,18,2
"980",2012-02-10,19,1.9
"981",2012-02-10,20,0.7
"982",2012-02-10,21,3
"983",2012-02-10,22,1.6
"984",2012-02-10,23,1.4
"985",2012-02-11,0,1.6
"986",2012-02-11,1,2.3
"987",2012-02-11,2,1.6
"988",2012-02-11,3,2.6
"989",2012-02-11,4,2.7
"990",2012-02-11,5,1.2
"991",2012-02-11,6,1.1
"992",2012-02-11,7,2.6
"993",2012-02-11,8,1.9
"994",2012-02-11,9,1.5
"995",2012-02-11,10,1.5
"996",2012-02-11,11,2
"997",2012-02-11,12,2
"998",2012-02-11,13,3.1
"999",2012-02-11,14,2.6
"1000",2012-02-11,15,2.3
"1001",2012-02-11,16,3.2
"1002",2012-02-11,17,2.8
"1003",2012-02-11,18,2.8
"1004",2012-02-11,19,5.9
"1005",2012-02-11,20,2.3
"1006",2012-02-11,21,1.1
"1007",2012-02-11,22,1
"1008",2012-02-11,23,1.1
"1009",2012-02-12,0,2.6
"1010",2012-02-12,1,3.3
"1011",2012-02-12,2,0.8
"1012",2012-02-12,3,1
"1013",2012-02-12,4,1.3
"1014",2012-02-12,5,1.7
"1015",2012-02-12,6,1.2
"1016",2012-02-12,7,1.3
"1017",2012-02-12,8,1
"1018",2012-02-12,9,1.3
"1019",2012-02-12,10,1.6
"1020",2012-02-12,11,2.2
"1021",2012-02-12,12,1.5
"1022",2012-02-12,13,2.5
"1023",2012-02-12,14,2.5
"1024",2012-02-12,15,1.6
"1025",2012-02-12,16,1.9
"1026",2012-02-12,17,2.4
"1027",2012-02-12,18,3.4
"1028",2012-02-12,19,2.9
"1029",2012-02-12,20,3.2
"1030",2012-02-12,21,1.2
"1031",2012-02-12,22,0.7
"1032",2012-02-12,23,0.5
"1033",2012-02-13,0,1.3
"1034",2012-02-13,1,1.1
"1035",2012-02-13,2,1.8
"1036",2012-02-13,3,2.5
"1037",2012-02-13,4,1.1
"1038",2012-02-13,5,1.5
"1039",2012-02-13,6,1
"1040",2012-02-13,7,0.5
"1041",2012-02-13,8,0.9
"1042",2012-02-13,9,0.7
"1043",2012-02-13,10,1.4
"1044",2012-02-13,11,2.4
"1045",2012-02-13,12,2.4
"1046",2012-02-13,13,3.1
"1047",2012-02-13,14,2.6
"1048",2012-02-13,15,2.1
"1049",2012-02-13,16,2.2
"1050",2012-02-13,17,1.6
"1051",2012-02-13,18,1.5
"1052",2012-02-13,19,1
"1053",2012-02-13,20,2.3
"1054",2012-02-13,21,1.3
"1055",2012-02-13,22,1.5
"1056",2012-02-13,23,1.8
"1057",2012-02-14,0,1.7
"1058",2012-02-14,1,0.4
"1059",2012-02-14,2,1.4
"1060",2012-02-14,3,0.7
"1061",2012-02-14,4,0.7
"1062",2012-02-14,5,0.9
"1063",2012-02-14,6,2
"1064",2012-02-14,7,1.5
"1065",2012-02-14,8,0.9
"1066",2012-02-14,9,0.6
"1067",2012-02-14,10,1.7
"1068",2012-02-14,11,3.6
"1069",2012-02-14,12,3.7
"1070",2012-02-14,13,3.7
"1071",2012-02-14,14,3.9
"1072",2012-02-14,15,4.6
"1073",2012-02-14,16,3.6
"1074",2012-02-14,17,4.6
"1075",2012-02-14,18,4.8
"1076",2012-02-14,19,5
"1077",2012-02-14,20,5.2
"1078",2012-02-14,21,3.8
"1079",2012-02-14,22,4
"1080",2012-02-14,23,5.6
"1081",2012-02-15,0,2.7
"1082",2012-02-15,1,2.1
"1083",2012-02-15,2,1.8
"1084",2012-02-15,3,4
"1085",2012-02-15,4,3
"1086",2012-02-15,5,3.9
"1087",2012-02-15,6,3.1
"1088",2012-02-15,7,2.2
"1089",2012-02-15,8,1.8
"1090",2012-02-15,9,2.8
"1091",2012-02-15,10,2.8
"1092",2012-02-15,11,2.8
"1093",2012-02-15,12,2.9
"1094",2012-02-15,13,2.9
"1095",2012-02-15,14,2.9
"1096",2012-02-15,15,3.5
"1097",2012-02-15,16,4.1
"1098",2012-02-15,17,5.4
"1099",2012-02-15,18,4.8
"1100",2012-02-15,19,3.4
"1101",2012-02-15,20,3.8
"1102",2012-02-15,21,4.1
"1103",2012-02-15,22,4.2
"1104",2012-02-15,23,2.9
"1105",2012-02-16,0,2.7
"1106",2012-02-16,1,4
"1107",2012-02-16,2,4.5
"1108",2012-02-16,3,3.2
"1109",2012-02-16,4,2.5
"1110",2012-02-16,5,3
"1111",2012-02-16,6,1.6
"1112",2012-02-16,7,1.9
"1113",2012-02-16,8,2.2
"1114",2012-02-16,9,1.6
"1115",2012-02-16,10,1.9
"1116",2012-02-16,11,3
"1117",2012-02-16,12,3.7
"1118",2012-02-16,13,2.8
"1119",2012-02-16,14,4
"1120",2012-02-16,15,3
"1121",2012-02-16,16,4.7
"1122",2012-02-16,17,2.4
"1123",2012-02-16,18,3.5
"1124",2012-02-16,19,3.9
"1125",2012-02-16,20,2.9
"1126",2012-02-16,21,3
"1127",2012-02-16,22,2.9
"1128",2012-02-16,23,3.4
"1129",2012-02-17,0,3.6
"1130",2012-02-17,1,2.5
"1131",2012-02-17,2,2.6
"1132",2012-02-17,3,3.3
"1133",2012-02-17,4,2.7
"1134",2012-02-17,5,1.9
"1135",2012-02-17,6,1.7
"1136",2012-02-17,7,2
"1137",2012-02-17,8,3.2
"1138",2012-02-17,9,2
"1139",2012-02-17,10,1.5
"1140",2012-02-17,11,1.9
"1141",2012-02-17,12,1.8
"1142",2012-02-17,13,3.5
"1143",2012-02-17,14,3.9
"1144",2012-02-17,15,2.6
"1145",2012-02-17,16,3.4
"1146",2012-02-17,17,3.3
"1147",2012-02-17,18,3.5
"1148",2012-02-17,19,3.2
"1149",2012-02-17,20,1.5
"1150",2012-02-17,21,1.6
"1151",2012-02-17,22,1.1
"1152",2012-02-17,23,3.5
"1153",2012-02-18,0,1.2
"1154",2012-02-18,1,2.3
"1155",2012-02-18,2,1.7
"1156",2012-02-18,3,0.9
"1157",2012-02-18,4,1.3
"1158",2012-02-18,5,1.4
"1159",2012-02-18,6,1
"1160",2012-02-18,7,0.9
"1161",2012-02-18,8,2.1
"1162",2012-02-18,9,1.8
"1163",2012-02-18,10,0.9
"1164",2012-02-18,11,2.6
"1165",2012-02-18,12,2.2
"1166",2012-02-18,13,2.4
"1167",2012-02-18,14,2.6
"1168",2012-02-18,15,1.8
"1169",2012-02-18,16,2.3
"1170",2012-02-18,17,7.4
"1171",2012-02-18,18,1.1
"1172",2012-02-18,19,2.6
"1173",2012-02-18,20,2.3
"1174",2012-02-18,21,1.3
"1175",2012-02-18,22,1.7
"1176",2012-02-18,23,1.2
"1177",2012-02-19,0,2
"1178",2012-02-19,1,1.4
"1179",2012-02-19,2,0.7
"1180",2012-02-19,3,1.5
"1181",2012-02-19,4,1.9
"1182",2012-02-19,5,2.2
"1183",2012-02-19,6,1.3
"1184",2012-02-19,7,1.1
"1185",2012-02-19,8,1.5
"1186",2012-02-19,9,0.7
"1187",2012-02-19,10,0.5
"1188",2012-02-19,11,1
"1189",2012-02-19,12,1.6
"1190",2012-02-19,13,1.6
"1191",2012-02-19,14,2.3
"1192",2012-02-19,15,3.6
"1193",2012-02-19,16,3.8
"1194",2012-02-19,17,2.5
"1195",2012-02-19,18,3.4
"1196",2012-02-19,19,2
"1197",2012-02-19,20,2.5
"1198",2012-02-19,21,0.6
"1199",2012-02-19,22,3.1
"1200",2012-02-19,23,2
"1201",2012-02-20,0,2.1
"1202",2012-02-20,1,1.8
"1203",2012-02-20,2,2.5
"1204",2012-02-20,3,2.9
"1205",2012-02-20,4,1.9
"1206",2012-02-20,5,1.1
"1207",2012-02-20,6,1.8
"1208",2012-02-20,7,1.4
"1209",2012-02-20,8,1.2
"1210",2012-02-20,9,1.3
"1211",2012-02-20,10,1.7
"1212",2012-02-20,11,1.9
"1213",2012-02-20,12,2.6
"1214",2012-02-20,13,2.2
"1215",2012-02-20,14,4.4
"1216",2012-02-20,15,3.8
"1217",2012-02-20,16,3.2
"1218",2012-02-20,17,3.6
"1219",2012-02-20,18,3.3
"1220",2012-02-20,19,5.3
"1221",2012-02-20,20,1.4
"1222",2012-02-20,21,1.3
"1223",2012-02-20,22,1.5
"1224",2012-02-20,23,3.7
"1225",2012-02-21,0,2
"1226",2012-02-21,1,2.6
"1227",2012-02-21,2,1.2
"1228",2012-02-21,3,1.4
"1229",2012-02-21,4,1.6
"1230",2012-02-21,5,2.1
"1231",2012-02-21,6,1.5
"1232",2012-02-21,7,0.9
"1233",2012-02-21,8,1.2
"1234",2012-02-21,9,2
"1235",2012-02-21,10,1
"1236",2012-02-21,11,1.7
"1237",2012-02-21,12,2.6
"1238",2012-02-21,13,2.4
"1239",2012-02-21,14,3.3
"1240",2012-02-21,15,3.7
"1241",2012-02-21,16,3.2
"1242",2012-02-21,17,3.8
"1243",2012-02-21,18,2.5
"1244",2012-02-21,19,3.1
"1245",2012-02-21,20,6.7
"1246",2012-02-21,21,1.7
"1247",2012-02-21,22,0.8
"1248",2012-02-21,23,1.4
"1249",2012-02-22,0,3.1
"1250",2012-02-22,1,1.7
"1251",2012-02-22,2,1.9
"1252",2012-02-22,3,1.5
"1253",2012-02-22,4,2.5
"1254",2012-02-22,5,1.6
"1255",2012-02-22,6,1.4
"1256",2012-02-22,7,1.6
"1257",2012-02-22,8,1.4
"1258",2012-02-22,9,1.4
"1259",2012-02-22,10,3
"1260",2012-02-22,11,2.4
"1261",2012-02-22,12,3.5
"1262",2012-02-22,13,3.6
"1263",2012-02-22,14,3.1
"1264",2012-02-22,15,3.9
"1265",2012-02-22,16,3.9
"1266",2012-02-22,17,3.4
"1267",2012-02-22,18,2.9
"1268",2012-02-22,19,3.8
"1269",2012-02-22,20,3.3
"1270",2012-02-22,21,1.7
"1271",2012-02-22,22,1.1
"1272",2012-02-22,23,3
"1273",2012-02-23,0,3.9
"1274",2012-02-23,1,2.3
"1275",2012-02-23,2,1.9
"1276",2012-02-23,3,2.2
"1277",2012-02-23,4,1.8
"1278",2012-02-23,5,2.1
"1279",2012-02-23,6,1.2
"1280",2012-02-23,7,2.2
"1281",2012-02-23,8,1.7
"1282",2012-02-23,9,1.1
"1283",2012-02-23,10,2
"1284",2012-02-23,11,4.3
"1285",2012-02-23,12,3.4
"1286",2012-02-23,13,4.1
"1287",2012-02-23,14,3.9
"1288",2012-02-23,15,3.4
"1289",2012-02-23,16,2.6
"1290",2012-02-23,17,2.9
"1291",2012-02-23,18,2.8
"1292",2012-02-23,19,3.2
"1293",2012-02-23,20,3.6
"1294",2012-02-23,21,2.7
"1295",2012-02-23,22,2.9
"1296",2012-02-23,23,1.2
"1297",2012-02-24,0,1.5
"1298",2012-02-24,1,2
"1299",2012-02-24,2,2.3
"1300",2012-02-24,3,2.1
"1301",2012-02-24,4,1
"1302",2012-02-24,5,1.3
"1303",2012-02-24,6,1.8
"1304",2012-02-24,7,1.4
"1305",2012-02-24,8,1.2
"1306",2012-02-24,9,0.9
"1307",2012-02-24,10,1.3
"1308",2012-02-24,11,2.2
"1309",2012-02-24,12,2.5
"1310",2012-02-24,13,3.1
"1311",2012-02-24,14,2.2
"1312",2012-02-24,15,2.7
"1313",2012-02-24,16,2.5
"1314",2012-02-24,17,2.1
"1315",2012-02-24,18,1.2
"1316",2012-02-24,19,2.7
"1317",2012-02-24,20,1.5
"1318",2012-02-24,21,3.1
"1319",2012-02-24,22,2
"1320",2012-02-24,23,0.8
"1321",2012-02-25,0,0.6
"1322",2012-02-25,1,1.5
"1323",2012-02-25,2,1.3
"1324",2012-02-25,3,2.6
"1325",2012-02-25,4,2.3
"1326",2012-02-25,5,2.1
"1327",2012-02-25,6,1.4
"1328",2012-02-25,7,1.7
"1329",2012-02-25,8,1.3
"1330",2012-02-25,9,1.3
"1331",2012-02-25,10,1.9
"1332",2012-02-25,11,1.8
"1333",2012-02-25,12,2.9
"1334",2012-02-25,13,2
"1335",2012-02-25,14,2.4
"1336",2012-02-25,15,1.4
"1337",2012-02-25,16,1.8
"1338",2012-02-25,17,1.6
"1339",2012-02-25,18,1.7
"1340",2012-02-25,19,3.5
"1341",2012-02-25,20,1.4
"1342",2012-02-25,21,1
"1343",2012-02-25,22,2.2
"1344",2012-02-25,23,1.2
"1345",2012-02-26,0,1.5
"1346",2012-02-26,1,0.8
"1347",2012-02-26,2,2.4
"1348",2012-02-26,3,1
"1349",2012-02-26,4,0.8
"1350",2012-02-26,5,1.4
"1351",2012-02-26,6,1.1
"1352",2012-02-26,7,1.5
"1353",2012-02-26,8,1.5
"1354",2012-02-26,9,1.5
"1355",2012-02-26,10,2.7
"1356",2012-02-26,11,1.5
"1357",2012-02-26,12,2.5
"1358",2012-02-26,13,2.5
"1359",2012-02-26,14,2.1
"1360",2012-02-26,15,1.8
"1361",2012-02-26,16,1.9
"1362",2012-02-26,17,2.3
"1363",2012-02-26,18,2.4
"1364",2012-02-26,19,2.7
"1365",2012-02-26,20,2.4
"1366",2012-02-26,21,2.1
"1367",2012-02-26,22,5
"1368",2012-02-26,23,1.5
"1369",2012-02-27,0,1.8
"1370",2012-02-27,1,0.9
"1371",2012-02-27,2,1.9
"1372",2012-02-27,3,2.2
"1373",2012-02-27,4,1.4
"1374",2012-02-27,5,0.9
"1375",2012-02-27,6,0.8
"1376",2012-02-27,7,1
"1377",2012-02-27,8,1.1
"1378",2012-02-27,9,0.7
"1379",2012-02-27,10,1.5
"1380",2012-02-27,11,2.5
"1381",2012-02-27,12,1.9
"1382",2012-02-27,13,1.7
"1383",2012-02-27,14,2.7
"1384",2012-02-27,15,2.8
"1385",2012-02-27,16,1.8
"1386",2012-02-27,17,2.7
"1387",2012-02-27,18,4.1
"1388",2012-02-27,19,2
"1389",2012-02-27,20,1.4
"1390",2012-02-27,21,2.8
"1391",2012-02-27,22,1.6
"1392",2012-02-27,23,4.1
"1393",2012-02-28,0,1.8
"1394",2012-02-28,1,1
"1395",2012-02-28,2,1.1
"1396",2012-02-28,3,1.3
"1397",2012-02-28,4,0.5
"1398",2012-02-28,5,1.8
"1399",2012-02-28,6,1.9
"1400",2012-02-28,7,1.7
"1401",2012-02-28,8,0.9
"1402",2012-02-28,9,1
"1403",2012-02-28,10,0.6
"1404",2012-02-28,11,1.8
"1405",2012-02-28,12,2.1
"1406",2012-02-28,13,3.3
"1407",2012-02-28,14,2.4
"1408",2012-02-28,15,2.5
"1409",2012-02-28,16,2.2
"1410",2012-02-28,17,1.7
"1411",2012-02-28,18,0.9
"1412",2012-02-28,19,2.1
"1413",2012-02-28,20,1.2
"1414",2012-02-28,21,0.5
"1415",2012-02-28,22,2.5
"1416",2012-02-28,23,1.8
"1417",2012-02-29,0,0.8
"1418",2012-02-29,1,1.3
"1419",2012-02-29,2,1.5
"1420",2012-02-29,3,1.8
"1421",2012-02-29,4,1.3
"1422",2012-02-29,5,2
"1423",2012-02-29,6,1.1
"1424",2012-02-29,7,1.8
"1425",2012-02-29,8,1.7
"1426",2012-02-29,9,1.5
"1427",2012-02-29,10,2.2
"1428",2012-02-29,11,3.7
"1429",2012-02-29,12,2.8
"1430",2012-02-29,13,4.3
"1431",2012-02-29,14,4.3
"1432",2012-02-29,15,3.4
"1433",2012-02-29,16,2.3
"1434",2012-02-29,17,3.7
"1435",2012-02-29,18,1.6
"1436",2012-02-29,19,1.7
"1437",2012-02-29,20,1.9
"1438",2012-02-29,21,2.9
"1439",2012-02-29,22,1.9
"1440",2012-02-29,23,2.1
"1441",2012-03-01,0,3.5
"1442",2012-03-01,1,3.5
"1443",2012-03-01,2,2.3
"1444",2012-03-01,3,3
"1445",2012-03-01,4,2.7
"1446",2012-03-01,5,1.8
"1447",2012-03-01,6,1.9
"1448",2012-03-01,7,2.2
"1449",2012-03-01,8,1.6
"1450",2012-03-01,9,1.2
"1451",2012-03-01,10,1.8
"1452",2012-03-01,11,3.9
"1453",2012-03-01,12,4.2
"1454",2012-03-01,13,4.4
"1455",2012-03-01,14,5.2
"1456",2012-03-01,15,5
"1457",2012-03-01,16,2.8
"1458",2012-03-01,17,3.5
"1459",2012-03-01,18,3.1
"1460",2012-03-01,19,3.7
"1461",2012-03-01,20,4.2
"1462",2012-03-01,21,1.5
"1463",2012-03-01,22,1.5
"1464",2012-03-01,23,2
"1465",2012-03-02,0,2.9
"1466",2012-03-02,1,4.1
"1467",2012-03-02,2,2.4
"1468",2012-03-02,3,3
"1469",2012-03-02,4,3.3
"1470",2012-03-02,5,0.9
"1471",2012-03-02,6,1.9
"1472",2012-03-02,7,0.9
"1473",2012-03-02,8,2.7
"1474",2012-03-02,9,1.4
"1475",2012-03-02,10,1.3
"1476",2012-03-02,11,2.8
"1477",2012-03-02,12,3.7
"1478",2012-03-02,13,3.6
"1479",2012-03-02,14,2.8
"1480",2012-03-02,15,2.8
"1481",2012-03-02,16,3.1
"1482",2012-03-02,17,4
"1483",2012-03-02,18,2.3
"1484",2012-03-02,19,3.5
"1485",2012-03-02,20,2.2
"1486",2012-03-02,21,1.1
"1487",2012-03-02,22,0.2
"1488",2012-03-02,23,1.5
"1489",2012-03-03,0,2
"1490",2012-03-03,1,2.3
"1491",2012-03-03,2,3.4
"1492",2012-03-03,3,2.1
"1493",2012-03-03,4,1.6
"1494",2012-03-03,5,2.2
"1495",2012-03-03,6,2
"1496",2012-03-03,7,1.5
"1497",2012-03-03,8,1.9
"1498",2012-03-03,9,1
"1499",2012-03-03,10,2.2
"1500",2012-03-03,11,3.3
"1501",2012-03-03,12,3
"1502",2012-03-03,13,4.1
"1503",2012-03-03,14,3.7
"1504",2012-03-03,15,3.3
"1505",2012-03-03,16,4
"1506",2012-03-03,17,3.6
"1507",2012-03-03,18,2.6
"1508",2012-03-03,19,3.1
"1509",2012-03-03,20,2.8
"1510",2012-03-03,21,1.8
"1511",2012-03-03,22,1.5
"1512",2012-03-03,23,1.1
"1513",2012-03-04,0,1.6
"1514",2012-03-04,1,3.4
"1515",2012-03-04,2,2.5
"1516",2012-03-04,3,1.6
"1517",2012-03-04,4,1.8
"1518",2012-03-04,5,1.8
"1519",2012-03-04,6,1.3
"1520",2012-03-04,7,1.6
"1521",2012-03-04,8,1.1
"1522",2012-03-04,9,1.1
"1523",2012-03-04,10,1.4
"1524",2012-03-04,11,2.5
"1525",2012-03-04,12,2.9
"1526",2012-03-04,13,2.5
"1527",2012-03-04,14,2.9
"1528",2012-03-04,15,4.2
"1529",2012-03-04,16,2
"1530",2012-03-04,17,1.7
"1531",2012-03-04,18,1.4
"1532",2012-03-04,19,1.8
"1533",2012-03-04,20,2.3
"1534",2012-03-04,21,0.6
"1535",2012-03-04,22,0.6
"1536",2012-03-04,23,1.1
"1537",2012-03-05,0,1.6
"1538",2012-03-05,1,1
"1539",2012-03-05,2,1.8
"1540",2012-03-05,3,1.5
"1541",2012-03-05,4,1.2
"1542",2012-03-05,5,1.7
"1543",2012-03-05,6,2.9
"1544",2012-03-05,7,2.6
"1545",2012-03-05,8,1.2
"1546",2012-03-05,9,1.3
"1547",2012-03-05,10,1.4
"1548",2012-03-05,11,3
"1549",2012-03-05,12,2.2
"1550",2012-03-05,13,3.2
"1551",2012-03-05,14,3.1
"1552",2012-03-05,15,2.3
"1553",2012-03-05,16,2.6
"1554",2012-03-05,17,3.8
"1555",2012-03-05,18,1
"1556",2012-03-05,19,1.5
"1557",2012-03-05,20,1.1
"1558",2012-03-05,21,5.4
"1559",2012-03-05,22,3.3
"1560",2012-03-05,23,2.9
"1561",2012-03-06,0,0.9
"1562",2012-03-06,1,2.1
"1563",2012-03-06,2,1.9
"1564",2012-03-06,3,1.7
"1565",2012-03-06,4,2.1
"1566",2012-03-06,5,2.3
"1567",2012-03-06,6,2.1
"1568",2012-03-06,7,1.4
"1569",2012-03-06,8,1.2
"1570",2012-03-06,9,1.4
"1571",2012-03-06,10,1.2
"1572",2012-03-06,11,1.2
"1573",2012-03-06,12,2.4
"1574",2012-03-06,13,2.3
"1575",2012-03-06,14,1.7
"1576",2012-03-06,15,3.3
"1577",2012-03-06,16,1.4
"1578",2012-03-06,17,3.9
"1579",2012-03-06,18,1.9
"1580",2012-03-06,19,1.8
"1581",2012-03-06,20,1.7
"1582",2012-03-06,21,1.9
"1583",2012-03-06,22,1.8
"1584",2012-03-06,23,2.4
"1585",2012-03-07,0,1.6
"1586",2012-03-07,1,2
"1587",2012-03-07,2,1.9
"1588",2012-03-07,3,2.5
"1589",2012-03-07,4,1.3
"1590",2012-03-07,5,2.3
"1591",2012-03-07,6,1
"1592",2012-03-07,7,1.2
"1593",2012-03-07,8,1.6
"1594",2012-03-07,9,1.7
"1595",2012-03-07,10,2.2
"1596",2012-03-07,11,2.8
"1597",2012-03-07,12,2.7
"1598",2012-03-07,13,3.4
"1599",2012-03-07,14,3.2
"1600",2012-03-07,15,2.9
"1601",2012-03-07,16,2.3
"1602",2012-03-07,17,2.3
"1603",2012-03-07,18,2
"1604",2012-03-07,19,2.7
"1605",2012-03-07,20,1.1
"1606",2012-03-07,21,1
"1607",2012-03-07,22,3.4
"1608",2012-03-07,23,3.9
"1609",2012-03-08,0,2
"1610",2012-03-08,1,1.9
"1611",2012-03-08,2,1.8
"1612",2012-03-08,3,2.4
"1613",2012-03-08,4,3
"1614",2012-03-08,5,2.4
"1615",2012-03-08,6,1.4
"1616",2012-03-08,7,2.2
"1617",2012-03-08,8,1.7
"1618",2012-03-08,9,1.4
"1619",2012-03-08,10,1.4
"1620",2012-03-08,11,2.1
"1621",2012-03-08,12,1.8
"1622",2012-03-08,13,1.4
"1623",2012-03-08,14,2.2
"1624",2012-03-08,15,3.3
"1625",2012-03-08,16,1.6
"1626",2012-03-08,17,1.9
"1627",2012-03-08,18,1.4
"1628",2012-03-08,19,0.9
"1629",2012-03-08,20,1
"1630",2012-03-08,21,0.7
"1631",2012-03-08,22,0.3
"1632",2012-03-08,23,0.8
"1633",2012-03-09,0,1.2
"1634",2012-03-09,1,2.4
"1635",2012-03-09,2,3.5
"1636",2012-03-09,3,3.8
"1637",2012-03-09,4,1.5
"1638",2012-03-09,5,3
"1639",2012-03-09,6,1.4
"1640",2012-03-09,7,1.6
"1641",2012-03-09,8,1.6
"1642",2012-03-09,9,1.9
"1643",2012-03-09,10,1.6
"1644",2012-03-09,11,2.8
"1645",2012-03-09,12,3.1
"1646",2012-03-09,13,2.9
"1647",2012-03-09,14,2.4
"1648",2012-03-09,15,3.1
"1649",2012-03-09,16,4
"1650",2012-03-09,17,3.5
"1651",2012-03-09,18,3.7
"1652",2012-03-09,19,2.6
"1653",2012-03-09,20,0.7
"1654",2012-03-09,21,0.5
"1655",2012-03-09,22,1.4
"1656",2012-03-09,23,2
"1657",2012-03-10,0,2.1
"1658",2012-03-10,1,2
"1659",2012-03-10,2,2.6
"1660",2012-03-10,3,3.3
"1661",2012-03-10,4,2.4
"1662",2012-03-10,5,2.3
"1663",2012-03-10,6,0.8
"1664",2012-03-10,7,0.5
"1665",2012-03-10,8,0.5
"1666",2012-03-10,9,0.7
"1667",2012-03-10,10,1.9
"1668",2012-03-10,11,3.8
"1669",2012-03-10,12,4
"1670",2012-03-10,13,3.6
"1671",2012-03-10,14,3.4
"1672",2012-03-10,15,2.3
"1673",2012-03-10,16,2.3
"1674",2012-03-10,17,1.6
"1675",2012-03-10,18,1.9
"1676",2012-03-10,19,2.1
"1677",2012-03-10,20,1.8
"1678",2012-03-10,21,1.9
"1679",2012-03-10,22,1.7
"1680",2012-03-10,23,3.1
"1681",2012-03-11,0,3.2
"1682",2012-03-11,1,3.6
"1683",2012-03-11,2,3.2
"1684",2012-03-11,3,2.2
"1685",2012-03-11,4,2.6
"1686",2012-03-11,5,2.5
"1687",2012-03-11,6,2.6
"1688",2012-03-11,7,1.6
"1689",2012-03-11,8,0.7
"1690",2012-03-11,9,1.4
"1691",2012-03-11,10,2.1
"1692",2012-03-11,11,2.8
"1693",2012-03-11,12,4.6
"1694",2012-03-11,13,2.9
"1695",2012-03-11,14,2.1
"1696",2012-03-11,15,2.8
"1697",2012-03-11,16,2.3
"1698",2012-03-11,17,2.6
"1699",2012-03-11,18,2.5
"1700",2012-03-11,19,2.5
"1701",2012-03-11,20,2.1
"1702",2012-03-11,21,0.3
"1703",2012-03-11,22,0.4
"1704",2012-03-11,23,0.9
"1705",2012-03-12,0,1.8
"1706",2012-03-12,1,1.9
"1707",2012-03-12,2,1.8
"1708",2012-03-12,3,1.1
"1709",2012-03-12,4,2.8
"1710",2012-03-12,5,1.6
"1711",2012-03-12,6,2.1
"1712",2012-03-12,7,2
"1713",2012-03-12,8,1.7
"1714",2012-03-12,9,1.3
"1715",2012-03-12,10,1.4
"1716",2012-03-12,11,2.1
"1717",2012-03-12,12,2.9
"1718",2012-03-12,13,2.8
"1719",2012-03-12,14,3.1
